strategy,definition,horizonDays,mode,trainTrades,testTrades,allTrades,trainAvgPct,testAvgPct,allAvgPct,generalizationGap,trainPF,testPF,testWinRatePct,testMedianPct,testExcessPct,testMfePct,testMaePct,testHitPlus3Pct,testHitPlus5Pct,testHitMinus3Pct,testHitMinus5Pct,testMddPct,overfitWarning,axis,baselineTestAvgPct,verdict
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",5,cooldown,171,51,222,2.09,4.48,2.64,-2.39,1.74,2.28,56.86,2.64,0.62,13.71,-6.83,78.43,72.55,68.63,50.98,-69.8,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",10,cooldown,139,35,174,4.51,5.13,4.63,-0.62,2.38,2.28,54.29,2.06,-0.09,16.58,-10.41,85.71,74.29,85.71,74.29,-58.14,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",20,cooldown,115,18,133,8.68,3.79,8.02,4.89,3.31,1.62,61.11,1.34,2.24,21.15,-15.82,83.33,83.33,94.44,83.33,-65.8,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_70~79,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [70,79]",60,cooldown,87,8,95,14.6,33.24,16.17,-18.64,4.15,32.33,75,29.34,-22.52,57.67,-13.43,100,100,87.5,87.5,-7.49,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",1,cooldown,225,66,291,-0.13,2.4,0.45,-2.53,0.95,2.52,57.58,2.12,1.62,6.99,-4.1,80.3,54.55,50,33.33,-28.24,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",3,cooldown,165,47,212,0.21,4.34,1.13,-4.13,1.08,3.43,65.96,3.1,1.74,11.53,-5.31,80.85,74.47,53.19,44.68,-31.39,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",5,cooldown,133,33,166,0.95,9.09,2.57,-8.14,1.25,6.69,72.73,6.69,3.9,16.45,-5.81,93.94,87.88,57.58,42.42,-25.93,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",10,cooldown,104,19,123,1.76,7.53,2.65,-5.77,1.45,3.14,68.42,2.19,3.13,19.92,-8.86,89.47,78.95,78.95,68.42,-32.05,false,drawdown×rs20,2.7,표본부족
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",20,cooldown,80,8,88,4.6,1.76,4.35,2.84,2.11,1.19,50,2.17,-1.62,21.48,-18.88,87.5,75,62.5,62.5,-44.41,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_80~89,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [80,89]",60,cooldown,67,4,71,9.66,27.36,10.66,-17.7,2.48,9.5,50,-2.07,-6.44,49.29,-16.61,100,100,75,75,-7.33,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",1,cooldown,160,39,199,0.8,1.84,1,-1.04,1.43,1.78,53.85,1.71,0.11,7.58,-6.01,66.67,48.72,76.92,41.03,-28.72,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",3,cooldown,101,24,125,1.52,5.57,2.3,-4.05,1.51,3.46,70.83,4.34,-0.76,13.28,-7.26,83.33,75,83.33,58.33,-23.38,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",5,cooldown,79,20,99,2.12,4.49,2.6,-2.37,1.66,3.17,55,2.26,-0.9,15.24,-8.4,85,75,85,65,-28.97,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",10,cooldown,58,7,65,3.72,2.97,3.64,0.75,1.76,1.71,71.43,5.56,-3.47,15.63,-12.13,85.71,85.71,100,85.71,-27.21,false,drawdown×rs20,2.7,표본부족
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",20,cooldown,46,3,49,3.03,4.4,3.12,-1.37,1.51,3.16,66.67,3.4,4.31,9.53,-14.82,66.67,66.67,100,100,-6.13,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_90~99,"drawdownFromHighPct between [-60,-50.0001] AND rs20 between [90,99]",60,cooldown,45,2,47,7.4,53.21,9.35,-45.81,1.94,,100,53.21,-14.59,75.71,-19.41,100,100,100,100,0,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",1,cooldown,1177,352,1529,0.42,0.58,0.46,-0.16,1.24,1.23,49.43,-0.15,0.06,6.24,-4.88,63.35,44.89,60.23,38.35,-97.94,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",3,cooldown,702,212,914,1.13,2.11,1.36,-0.98,1.47,1.65,58.49,1.32,0.2,9.34,-6.81,69.81,59.43,68.4,51.42,-92.96,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",5,cooldown,542,162,704,1.81,2.9,2.06,-1.09,1.63,1.81,58.64,2,-0.36,12.22,-8.18,77.16,70.99,70.37,54.94,-96.3,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",10,cooldown,366,100,466,3.74,3.97,3.79,-0.23,2.22,1.84,51,0.25,0.29,16.49,-11.05,81,72,76,66,-94.22,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",20,cooldown,255,50,305,6.43,0.69,5.49,5.74,2.71,1.08,48,-0.76,-0.55,18.85,-16.2,82,76,86,78,-96.36,false,drawdown×rs20,5.24,역효과
낙폭_-50~-60 + RS20_gte50,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 50",60,cooldown,158,9,167,13.4,43.29,15.01,-29.89,3.95,13.2,77.78,41.94,15.63,74.58,-14.91,100,88.89,77.78,66.67,-31.4,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",1,cooldown,869,239,1108,0.36,1.04,0.51,-0.68,1.2,1.46,51.88,0.54,0.17,6.51,-4.62,66.95,50.21,56.07,35.56,-88.51,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",3,cooldown,535,141,676,1.01,3.19,1.46,-2.18,1.41,2.16,63.12,2.54,0.66,10.28,-6.04,75.18,65.96,65.96,47.52,-71.29,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",5,cooldown,404,103,507,1.59,3.4,1.96,-1.81,1.53,1.97,54.37,1.92,-0.2,12.93,-7.88,77.67,72.82,69.9,56.31,-93.11,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",10,cooldown,286,59,345,3.92,2.74,3.71,1.18,2.17,1.53,50.85,0.57,-0.42,15.78,-11.22,79.66,66.1,83.05,69.49,-86.33,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",20,cooldown,212,29,241,6.55,1.2,5.91,5.35,2.54,1.17,51.72,0.91,-1.16,16.88,-16.67,72.41,65.52,89.66,79.31,-81.95,false,drawdown×rs20,5.24,역효과
낙폭_-50~-60 + RS20_gte60,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 60",60,cooldown,136,8,144,13.16,40.23,14.66,-27.07,3.93,138.46,87.5,35.7,8.08,67.83,-13.47,100,100,75,75,-2.34,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",1,cooldown,573,161,734,0.53,1.89,0.83,-1.36,1.28,1.91,55.28,1.78,0.48,7.03,-4.6,69.57,52.8,55.28,34.78,-65.27,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",3,cooldown,361,99,460,1.14,3.75,1.7,-2.61,1.45,2.4,61.62,3.49,0.12,11.09,-5.88,74.75,67.68,62.63,45.45,-59.99,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",5,cooldown,282,73,355,1.93,5.48,2.66,-3.55,1.63,2.85,58.9,3.1,0.74,14.22,-6.82,78.08,71.23,67.12,52.05,-68.92,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",10,cooldown,191,42,233,3.31,6.37,3.86,-3.06,1.88,2.43,52.38,2.35,-0.13,17.65,-10.61,80.95,66.67,83.33,73.81,-57.42,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",20,cooldown,154,18,172,6.95,4.96,6.74,1.99,2.67,1.69,61.11,1.34,1.95,21.78,-16.17,72.22,72.22,88.89,77.78,-65.8,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_gte70,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 70",60,cooldown,107,7,114,15.03,34.88,16.25,-19.85,4.38,16.43,57.14,25.91,-18.03,60.02,-14.25,100,100,71.43,71.43,-7.49,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",1,cooldown,358,95,453,0.42,1.86,0.72,-1.44,1.2,1.88,52.63,1.16,0.81,7.23,-4.83,77.89,52.63,56.84,37.89,-46.56,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",3,cooldown,228,56,284,1.05,4.62,1.76,-3.57,1.4,3.03,64.29,3.9,1.52,12,-5.67,78.57,73.21,60.71,50,-46.59,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",5,cooldown,172,40,212,1.77,7.81,2.91,-6.04,1.53,4.53,65,5.71,2.82,16.62,-6.69,87.5,82.5,65,52.5,-38.36,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",10,cooldown,119,20,139,2.33,7.04,3.01,-4.71,1.61,2.65,65,3.83,2.61,19.16,-9.36,85,75,80,70,-44.71,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",20,cooldown,91,8,99,4.55,1.49,4.3,3.06,2.05,1.16,50,2.17,-2.68,21.22,-20.47,75,75,62.5,62.5,-44.41,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_gte80,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",60,cooldown,73,4,77,9.36,42.58,11.09,-33.22,2.51,14.23,50,28.36,-3.19,66.28,-18.24,100,100,75,75,-7.33,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",1,cooldown,160,39,199,0.8,1.84,1,-1.04,1.43,1.78,53.85,1.71,0.11,7.58,-6.01,66.67,48.72,76.92,41.03,-28.72,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",3,cooldown,101,24,125,1.52,5.57,2.3,-4.05,1.51,3.46,70.83,4.34,-0.76,13.28,-7.26,83.33,75,83.33,58.33,-23.38,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",5,cooldown,79,20,99,2.12,4.49,2.6,-2.37,1.66,3.17,55,2.26,-0.9,15.24,-8.4,85,75,85,65,-28.97,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",10,cooldown,58,7,65,3.72,2.97,3.64,0.75,1.76,1.71,71.43,5.56,-3.47,15.63,-12.13,85.71,85.71,100,85.71,-27.21,false,drawdown×rs20,2.7,표본부족
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",20,cooldown,46,3,49,3.03,4.4,3.12,-1.37,1.51,3.16,66.67,3.4,4.31,9.53,-14.82,66.67,66.67,100,100,-6.13,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_gte90,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",60,cooldown,45,2,47,7.4,53.21,9.35,-45.81,1.94,,100,53.21,-14.59,75.71,-19.41,100,100,100,100,0,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",1,cooldown,160,39,199,0.8,1.84,1,-1.04,1.43,1.78,53.85,1.71,0.11,7.58,-6.01,66.67,48.72,76.92,41.03,-28.72,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",3,cooldown,101,24,125,1.52,5.57,2.3,-4.05,1.51,3.46,70.83,4.34,-0.76,13.28,-7.26,83.33,75,83.33,58.33,-23.38,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",5,cooldown,79,20,99,2.12,4.49,2.6,-2.37,1.66,3.17,55,2.26,-0.9,15.24,-8.4,85,75,85,65,-28.97,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",10,cooldown,58,7,65,3.72,2.97,3.64,0.75,1.76,1.71,71.43,5.56,-3.47,15.63,-12.13,85.71,85.71,100,85.71,-27.21,false,drawdown×rs20,2.7,표본부족
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",20,cooldown,46,3,49,3.03,4.4,3.12,-1.37,1.51,3.16,66.67,3.4,4.31,9.53,-14.82,66.67,66.67,100,100,-6.13,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_TOP10%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 90",60,cooldown,45,2,47,7.4,53.21,9.35,-45.81,1.94,,100,53.21,-14.59,75.71,-19.41,100,100,100,100,0,false,drawdown×rs20,39.14,표본부족
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",1,cooldown,358,95,453,0.42,1.86,0.72,-1.44,1.2,1.88,52.63,1.16,0.81,7.23,-4.83,77.89,52.63,56.84,37.89,-46.56,false,drawdown×rs20,0,유망
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",3,cooldown,228,56,284,1.05,4.62,1.76,-3.57,1.4,3.03,64.29,3.9,1.52,12,-5.67,78.57,73.21,60.71,50,-46.59,false,drawdown×rs20,0.66,유망
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",5,cooldown,172,40,212,1.77,7.81,2.91,-6.04,1.53,4.53,65,5.71,2.82,16.62,-6.69,87.5,82.5,65,52.5,-38.36,false,drawdown×rs20,1.33,유망
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",10,cooldown,119,20,139,2.33,7.04,3.01,-4.71,1.61,2.65,65,3.83,2.61,19.16,-9.36,85,75,80,70,-44.71,false,drawdown×rs20,2.7,유망
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",20,cooldown,91,8,99,4.55,1.49,4.3,3.06,2.05,1.16,50,2.17,-2.68,21.22,-20.47,75,75,62.5,62.5,-44.41,false,drawdown×rs20,5.24,표본부족
낙폭_-50~-60 + RS20_TOP20%,"drawdownFromHighPct between [-60,-50.0001] AND rs20 gte 80",60,cooldown,73,4,77,9.36,42.58,11.09,-33.22,2.51,14.23,50,28.36,-3.19,66.28,-18.24,100,100,75,75,-7.33,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",1,cooldown,1189,331,1520,0.15,1.82,0.52,-1.67,1.1,1.58,54.98,1.32,1.65,8.97,-5.93,72.51,58.61,64.05,43.81,-98.48,false,drawdown×rs20,0,유망
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",3,cooldown,673,204,877,0.57,3.41,1.23,-2.84,1.26,1.84,54.9,1.14,2.01,14.27,-8.5,83.33,75,72.06,59.8,-99.37,false,drawdown×rs20,0.66,유망
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",5,cooldown,500,150,650,1.13,4.84,1.99,-3.71,1.43,2.08,58,2.65,2.32,17.69,-10.44,88,80,78,65.33,-99.05,false,drawdown×rs20,1.33,유망
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",10,cooldown,319,87,406,2.87,4.05,3.12,-1.18,1.93,1.68,49.43,-0.23,2.72,20.88,-15.4,89.66,83.91,90.8,78.16,-98.17,false,drawdown×rs20,2.7,유망
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",20,cooldown,202,37,239,5.58,2.11,5.04,3.47,2.42,1.25,48.65,-3.35,4.93,24.02,-21.36,89.19,86.49,97.3,86.49,-96.68,false,drawdown×rs20,5.24,역효과
낙폭_-60이하 + RS20_<30,"drawdownFromHighPct between [-999,-60.0001] AND rs20 lt 30",60,cooldown,111,5,116,20.69,-3.33,19.65,24.02,5.42,0.85,40,-8.48,-18.87,46.77,-26.88,100,100,100,100,-78.25,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",1,cooldown,653,176,829,0.23,1.65,0.54,-1.42,1.15,1.53,52.27,0.89,0.83,8.16,-5.43,71.59,56.82,51.14,39.2,-96.38,false,drawdown×rs20,0,유망
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",3,cooldown,442,121,563,0.96,4.54,1.73,-3.58,1.42,2.58,63.64,3.84,1.54,12.32,-7.34,83.47,70.25,59.5,48.76,-82.11,false,drawdown×rs20,0.66,유망
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",5,cooldown,349,94,443,1.76,5.27,2.51,-3.51,1.67,2.28,59.57,2.79,1.18,16.86,-9.54,86.17,76.6,62.77,59.57,-96.52,false,drawdown×rs20,1.33,유망
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",10,cooldown,251,57,308,3.79,8.58,4.68,-4.79,2.2,2.81,63.16,4.99,4.25,21.76,-14.03,91.23,87.72,78.95,71.93,-91.29,false,drawdown×rs20,2.7,유망
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",20,cooldown,177,26,203,7.39,-0.11,6.43,7.5,2.97,0.99,61.54,3.68,0.63,16.95,-20.73,92.31,88.46,84.62,84.62,-90.25,true,drawdown×rs20,5.24,역효과
낙폭_-60이하 + RS20_30~49,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [30,49]",60,cooldown,94,5,99,21.01,20.48,20.98,0.53,5.51,3.26,80,15.62,-21.11,48.44,-17.73,100,100,80,80,-45.42,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",1,cooldown,487,101,588,0.08,2.35,0.47,-2.27,1.05,1.85,56.44,1.25,0.82,8.4,-5.38,69.31,59.41,51.49,38.61,-86.08,false,drawdown×rs20,0,유망
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",3,cooldown,329,66,395,0.66,4.75,1.35,-4.09,1.25,2.2,59.09,3.72,1.03,13.67,-8.27,83.33,69.7,60.61,53.03,-88.34,false,drawdown×rs20,0.66,유망
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",5,cooldown,266,48,314,0.93,4.61,1.49,-3.68,1.32,2.14,58.33,3.78,-0.45,14,-10.3,77.08,68.75,66.67,60.42,-82.09,false,drawdown×rs20,1.33,유망
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",10,cooldown,193,27,220,3.13,12.89,4.33,-9.76,1.85,6.67,74.07,7.99,4.83,22.75,-14.46,92.59,88.89,81.48,77.78,-37.97,false,drawdown×rs20,2.7,유망
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",20,cooldown,141,10,151,7.81,7.71,7.8,0.1,2.92,2.63,70,5.56,4.48,23.29,-12.84,90,80,60,60,-41.28,false,drawdown×rs20,5.24,표본부족
낙폭_-60이하 + RS20_50~69,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [50,69]",60,cooldown,80,2,82,18.25,-11.41,17.53,29.66,4.38,0.5,50,-11.41,-49.18,36.84,-25.42,100,100,50,50,-45.31,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",1,cooldown,196,24,220,0.18,-1.17,0.03,1.35,1.1,0.74,50,-0.56,-0.02,6.04,-7.07,50,37.5,62.5,45.83,-57.79,true,drawdown×rs20,0,역효과
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",3,cooldown,147,17,164,0.52,-0.19,0.44,0.71,1.2,0.96,52.94,1.99,2.53,7.57,-10.51,64.71,58.82,76.47,70.59,-44.04,false,drawdown×rs20,0.66,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",5,cooldown,120,13,133,1.43,2.61,1.55,-1.18,1.47,1.61,46.15,-1.52,3.5,11.61,-13.16,76.92,76.92,76.92,69.23,-44.1,false,drawdown×rs20,1.33,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",10,cooldown,90,12,102,3.22,13.01,4.37,-9.79,1.79,4.68,66.67,8.13,4.71,22.43,-16.51,75,75,83.33,83.33,-36.9,false,drawdown×rs20,2.7,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",20,cooldown,73,4,77,7.02,0.96,6.7,6.06,2.53,1.38,75,3.32,0.39,7.1,-19.94,75,75,100,100,-9.98,false,drawdown×rs20,5.24,표본부족
낙폭_-60이하 + RS20_70~79,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [70,79]",60,cooldown,48,1,49,14.18,7.24,14.04,6.94,3.08,,100,7.24,-61.06,47.69,-5.34,100,100,100,100,0,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",1,cooldown,165,15,180,0.41,-1.94,0.22,2.35,1.23,0.72,40,-5.06,-2.76,7.34,-8.85,60,46.67,73.33,60,-58.49,false,drawdown×rs20,0,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",3,cooldown,111,11,122,2.18,-0.22,1.96,2.4,2.04,0.96,45.45,-1.78,-2.2,8.37,-11.35,54.55,45.45,81.82,63.64,-49.02,false,drawdown×rs20,0.66,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",5,cooldown,94,10,104,2.51,0.7,2.34,1.81,1.86,1.08,40,-2.14,-3.67,14.04,-13.27,70,60,90,70,-60.81,false,drawdown×rs20,1.33,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",10,cooldown,73,5,78,4.18,1.58,4.01,2.6,2.1,1.19,60,3.9,-0.05,17.06,-21.09,80,60,80,80,-38.32,false,drawdown×rs20,2.7,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",20,cooldown,51,2,53,8.36,13.35,8.55,-4.99,2.81,17.23,50,13.35,16.08,19.18,-9.44,100,50,50,50,-1.65,false,drawdown×rs20,5.24,표본부족
낙폭_-60이하 + RS20_80~89,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [80,89]",60,cooldown,35,0,35,15.05,,15.05,,3.22,,,,,,,,,,,0,false,drawdown×rs20,39.14,표본부족
낙폭_-60이하 + RS20_90~99,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [90,99]",1,cooldown,100,6,106,-0.27,1,-0.2,-1.27,0.87,1.33,50,-0.28,-4.95,8.84,-4.85,83.33,66.67,50,50,-10.46,false,drawdown×rs20,0,표본부족
낙폭_-60이하 + RS20_90~99,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [90,99]",3,cooldown,61,4,65,0.93,-0.26,0.86,1.19,1.38,0.88,75,1.82,-9.18,9.7,-8.12,100,100,50,50,-8.65,false,drawdown×rs20,0.66,표본부족
낙폭_-60이하 + RS20_90~99,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [90,99]",5,cooldown,50,4,54,2.03,6.06,2.33,-4.03,1.59,,100,7.5,-8.18,11.08,-9.67,100,100,75,75,0,false,drawdown×rs20,1.33,표본부족
낙폭_-60이하 + RS20_90~99,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [90,99]",10,cooldown,37,1,38,4.13,13.76,4.38,-9.63,2.22,,100,13.76,-5.19,14.25,-8.5,100,100,100,100,0,false,drawdown×rs20,2.7,표본부족
낙폭_-60이하 + RS20_90~99,"drawdownFromHighPct between [-999,-60.0001] AND rs20 between [90,99]",20,cooldown,28,0,28,8.36,,8.36,,3.85,,,,,,,,,,,0,false,drawdown×rs20,5.24,표본부족
